12172290|01834|12138|NOTAPPL|IS21722100
12270009|01834|12138|NOTAPPL|IS22700090
12310091|01834|12138|NOTAPPL|IS23100010
12782271|01834|12138|NOTAPPL|IS27802710
0|01834|12138|BS60000000|NOTAPPL
0|01834|12138|BS62320000|NOTAPPL
0|01834|12138|BS77395000|NOTAPPL
0|01834|12138|BS77581500|NOTAPPL
0|01834|12138|BS78350000|NOTAPPL
0|01834|12138|BS78720000|NOTAPPL
0|01834|12138|BS78730000|NOTAPPL
0|01834|12138|BS78750000|NOTAPPL
0|01834|12138|BS78900000|NOTAPPL
0|01834|12138|BS79910000|NOTAPPL
0|01834|12138|BS79911400|NOTAPPL
0|01834|12138|BS79522000|NOTAPPL
0|01834|12138|BS79582000|NOTAPPL
10130103|01834|12138|NOTAPPL|IS01301000
10130100|01834|12138|NOTAPPL|IS01301000
10010105|01834|12138|NOTAPPL|IS00101000
10010106|01834|12138|NOTAPPL|IS00101000
10074900|01834|12138|NOTAPPL|IS00749000
10075000|01834|12138|NOTAPPL|IS00750000
10071800|01834|12138|NOTAPPL|IS00718000
10177300|01834|12138|NOTAPPL|IS01773000
10121400|01834|12138|NOTAPPL|IS01214000
10122500|01834|12138|NOTAPPL|IS01225000
10187700|01834|12138|NOTAPPL|IS01877000
10182600|01834|12138|NOTAPPL|IS01826000
10203563|01834|12138|NOTAPPL|IS02035000
10204220|01834|12138|NOTAPPL|IS02042000
10204270|01834|12138|NOTAPPL|IS02042000
10204280|01834|12138|NOTAPPL|IS02042000
10120200|01834|12138|NOTAPPL|IS01202000
10211740|01834|12138|NOTAPPL|IS02117000
10215440|01834|12138|NOTAPPL|IS02154000
10208940|01834|12138|NOTAPPL|IS02089000
10123900|01834|12138|NOTAPPL|IS01239000
10123500|01834|12138|NOTAPPL|IS01235000
10123600|01834|12138|NOTAPPL|IS01236000
10124200|01834|12138|NOTAPPL|IS01242000
10178000|01834|12138|NOTAPPL|IS01780000
10122600|01834|12138|NOTAPPL|IS01226000
10123800|01834|12138|NOTAPPL|IS01238000
10120400|01834|12138|NOTAPPL|IS01204000
10120900|01834|12138|NOTAPPL|IS01209000
10175200|01834|12138|NOTAPPL|IS01752000
10178300|01834|12138|NOTAPPL|IS01783000
10175100|01834|12138|NOTAPPL|IS01751000
10179800|01834|12138|NOTAPPL|IS01798000
10176900|01834|12138|NOTAPPL|IS01769000
10204240|01834|12138|NOTAPPL|IS02042000
10202000|01834|12138|NOTAPPL|IS02020000
10177100|01834|12138|NOTAPPL|IS01771000
10202100|01834|12138|NOTAPPL|IS02021000
10178900|01834|12138|NOTAPPL|IS01789000
10172000|01834|12138|NOTAPPL|IS01720000
10130500|01834|12138|NOTAPPL|IS01305000
10180800|01834|12138|NOTAPPL|IS01808000
10175800|01834|12138|NOTAPPL|IS01758000
10186500|01834|12138|NOTAPPL|IS01865000
10179600|01834|12138|NOTAPPL|IS01796000
10207600|01834|12138|NOTAPPL|IS02076000
10178800|01834|12138|NOTAPPL|IS01788000
10207900|01834|12138|NOTAPPL|IS02079000
10206900|01834|12138|NOTAPPL|IS02069000
10177800|01834|12138|NOTAPPL|IS01778000
10176200|01834|12138|NOTAPPL|IS01762000
10204900|01834|12138|NOTAPPL|IS02049000
10179000|01834|12138|NOTAPPL|IS01790000
10179400|01834|12138|NOTAPPL|IS01794000
10176700|01834|12138|NOTAPPL|IS01767000
10176000|01834|12138|NOTAPPL|IS01760000
10170800|01834|12138|NOTAPPL|IS01708000
10171000|01834|12138|NOTAPPL|IS01710000
10203640|01834|12138|NOTAPPL|IS02036000
10203940|01834|12138|NOTAPPL|IS02039000
10202700|01834|12138|NOTAPPL|IS02027000
10203440|01834|12138|NOTAPPL|IS02034000
10200070|01834|12138|NOTAPPL|IS02000000
10200092|01834|12138|NOTAPPL|IS02000000
10200080|01834|12138|NOTAPPL|IS02000000
10220080|01834|12138|NOTAPPL|IS02200000
10200040|01834|12138|NOTAPPL|IS02000000
10170900|01834|12138|NOTAPPL|IS01709000
10211163|01834|12138|NOTAPPL|IS02111000
10211170|01834|12138|NOTAPPL|IS02111000
10211180|01834|12138|NOTAPPL|IS02111000
10211140|01834|12138|NOTAPPL|IS02111000
10230040|01834|12138|NOTAPPL|IS02300000
10209580|01834|12138|NOTAPPL|IS02095000
10203740|01834|12138|NOTAPPL|IS02037000
10203340|01834|12138|NOTAPPL|IS02033000
10188540|01834|12138|NOTAPPL|IS01885000
10202800|01834|12138|NOTAPPL|IS02028000
10176500|01834|12138|NOTAPPL|IS01765000
10203000|01834|12138|NOTAPPL|IS02030000
10180700|01834|12138|NOTAPPL|IS01807000
10175600|01834|12138|NOTAPPL|IS01756000
10175700|01834|12138|NOTAPPL|IS01757000
10209740|01834|12138|NOTAPPL|IS02097000
10209140|01834|12138|NOTAPPL|IS02091000
10214340|01834|12138|NOTAPPL|IS02143000
10214240|01834|12138|NOTAPPL|IS02142000
10186700|01834|12138|NOTAPPL|IS01867000
10205200|01834|12138|NOTAPPL|IS02052000
10205500|01834|12138|NOTAPPL|IS02055000
10176600|01834|12138|NOTAPPL|IS01766000
10172700|01834|12138|NOTAPPL|IS01727000
10172100|01834|12138|NOTAPPL|IS01721000
10171500|01834|12138|NOTAPPL|IS01715000
10171700|01834|12138|NOTAPPL|IS01717000
10172500|01834|12138|NOTAPPL|IS01725000
10172600|01834|12138|NOTAPPL|IS01726000
10171800|01834|12138|NOTAPPL|IS01718000
10172800|01834|12138|NOTAPPL|IS01728000
10171400|01834|12138|NOTAPPL|IS01714000
10171900|01834|12138|NOTAPPL|IS01719000
10172200|01834|12138|NOTAPPL|IS01722000
10171600|01834|12138|NOTAPPL|IS01716000
10184600|01834|12138|NOTAPPL|IS01846000
10171300|01834|12138|NOTAPPL|IS01713000
10171200|01834|12138|NOTAPPL|IS01712000
10174900|01834|12138|NOTAPPL|IS01749000
10360500|01834|12138|NOTAPPL|IS03605000
10010140|01834|12138|NOTAPPL|IS00101000
10130140|01834|12138|NOTAPPL|IS01301000
10040180|01834|12138|NOTAPPL|IS00401000
10040140|01834|12138|NOTAPPL|IS00401000
10130180|01834|12138|NOTAPPL|IS01301000
10273000|01834|12138|NOTAPPL|IS02730000
10272000|01834|12138|NOTAPPL|IS02720000
10190700|01834|12138|NOTAPPL|IS01907000
10190400|01834|12138|NOTAPPL|IS01904000
10060000|01834|12138|NOTAPPL|IS00600000
10072100|01834|12138|NOTAPPL|IS00721000
10190300|01834|12138|NOTAPPL|IS01903000
10021500|01834|12138|NOTAPPL|IS00215000
10068500|01834|12138|NOTAPPL|IS00685000
10040100|01834|12138|NOTAPPL|IS00401000
10021600|01834|12138|NOTAPPL|IS00216000
10074100|01834|12138|NOTAPPL|IS00741000
10011701|01834|12138|NOTAPPL|IS00117000
10011700|01834|12138|NOTAPPL|IS00117000
10073500|01834|12138|NOTAPPL|IS00735000
10098300|01834|12138|NOTAPPL|IS00983000
10071300|01834|12138|NOTAPPL|IS00713000
0|01834|12138|BS07000000|NOTAPPL
0|01834|12138|BS07100000|NOTAPPL
0|01834|12138|BS19090000|NOTAPPL
0|01834|12138|BS30220000|NOTAPPL
0|01834|12138|BS19840000|NOTAPPL
0|01834|12138|BS46450000|NOTAPPL
0|01834|12138|BS19780000|NOTAPPL
0|01834|12138|BS38000000|NOTAPPL
0|01834|12138|BS13090000|NOTAPPL
0|01834|12138|BS13070000|NOTAPPL
0|01834|12138|BS01080000|NOTAPPL
0|01834|12138|BS19850000|NOTAPPL
0|01834|12138|NOTAPPLB|NOTAPPL
0|01834|12138|BS19100000|NOTAPPL
0|01834|12138|BS03750000|NOTAPPL
0|01834|12138|BS05140000|NOTAPPL
0|01834|12138|BS03080000|NOTAPPL
0|01834|12138|BS03260000|NOTAPPL
0|01834|12138|BS07010000|NOTAPPL
0|01834|12138|BS01030000|NOTAPPL
0|01834|12138|BS30210000|NOTAPPL
0|01834|12138|BS30030000|NOTAPPL
0|01834|12138|BS01010000|NOTAPPL
0|01834|12138|BS01070000|NOTAPPL
0|01834|12138|BS11010000|NOTAPPL
0|01834|12138|BS11050000|NOTAPPL
0|01834|12138|BS19290000|NOTAPPL
0|01834|12138|BS19340000|NOTAPPL
0|01834|12138|BS19320000|NOTAPPL
0|01834|12138|BS52000000|NOTAPPL
0|01834|12138|BS61000000|NOTAPPL
0|01834|12138|BS58000000|NOTAPPL
0|01834|12138|BS54000000|NOTAPPL
0|01834|12138|BS48010000|NOTAPPL
0|01834|12138|BS30230000|NOTAPPL
0|01834|12138|BS19360000|NOTAPPL
0|01834|12138|BS46460000|NOTAPPL
0|01834|12138|BS46300000|NOTAPPL
0|01834|12138|BS44050000|NOTAPPL
0|01834|12138|BS35310000|NOTAPPL
0|01834|12138|BS38010000|NOTAPPL
0|01834|12138|BS46500000|NOTAPPL
0|01834|12138|BS47630000|NOTAPPL
0|01834|12138|BS46680000|NOTAPPL
0|01834|12138|BS45820000|NOTAPPL
0|01834|12138|BS45870000|NOTAPPL
15000034|NOTAP|0|NOTAPPL|IS50000340
0|NOTAP|0|BS79240000|NOTAPPL
0|00476|10193|BS79910000|NOTAPPL
0|00476|10193|BS79911400|NOTAPPL
0|00476|10193|BS19780000|NOTAPPL
10460100|02386|10193|NOTAPPL|IS04601000
10460300|02386|10193|NOTAPPL|IS04603000
10461200|02386|10193|NOTAPPL|IS04612000
0|02386|10193|BS60000000|NOTAPPL
0|02386|10193|BS78350000|NOTAPPL
0|02386|10193|BS78720000|NOTAPPL
0|02386|10193|BS78750000|NOTAPPL
0|02386|10193|NOTAPPL|NOTAPPL
0|02386|10193|BS38000000|NOTAPPL
10203340|02386|10193|NOTAPPL|IS02033000
10188540|02386|10193|NOTAPPL|IS01885000
10040140|02386|10193|NOTAPPL|IS00401000
10074900|02386|10193|NOTAPPL|IS00749000
0|02386|10193|BS03260000|NOTAPPL
0|02386|10193|BS03080000|NOTAPPL
0|02386|10193|BS30210000|NOTAPPL
0|02386|10193|BS01030000|NOTAPPL
0|02386|10193|BS19840000|NOTAPPL
0|02386|10193|BS52000000|NOTAPPL
0|02386|10193|BS61000000|NOTAPPL
0|02386|10193|BS58000000|NOTAPPL
0|02386|10193|BS46460000|NOTAPPL
0|02386|10193|BS38010000|NOTAPPL
0|02386|10193|BS19780000|NOTAPPL
10481703|01834|12138|NOTAPPL|IS04817000
10482401|01834|12138|NOTAPPL|IS04824000
0|01834|12138|NOTAPPL|NOTAPPL
10210080|01834|12138|NOTAPPL|IS02100000
10210040|01834|12138|NOTAPPL|IS02100000
0|01834|12138|BS77583500|NOTAPPL
0|01834|12138|BS79580300|NOTAPPL
10202400|01834|12138|NOTAPPL|IS02024000
10178200|01834|12138|NOTAPPL|IS01782000
10214440|01834|12138|NOTAPPL|IS02144000
10172300|01834|12138|NOTAPPL|IS01723000
10010100|01834|12138|NOTAPPL|IS00101000
10098400|01834|12138|NOTAPPL|IS00984000
0|01834|12138|BS19060000|NOTAPPL
0|NOTAP|0|BS79911400|NOTAPPL
10121401|01834|12138|NOTAPPL|IS01214010
10121402|01834|12138|NOTAPPL|IS01214020
10121405|01834|12138|NOTAPPL|IS01214050
10121600|01834|12138|NOTAPPL|IS01216000
10121500|01834|12138|NOTAPPL|IS01215000
10121000|01834|12138|NOTAPPL|IS01210000
10170700|01834|12138|NOTAPPL|IS01707000
10170600|01834|12138|NOTAPPL|IS01706000
10208400|01834|12138|NOTAPPL|IS02084000
10123000|01834|12138|NOTAPPL|IS01230000
10360300|01834|12138|NOTAPPL|IS03603000
10282000|01834|12138|NOTAPPL|IS02820000
0|01834|12138|BS44030000|NOTAPPL
0|01834|12138|BS19260200|NOTAPPL
0|01834|12138|BS19260100|NOTAPPL
0|01834|12138|BS19260000|NOTAPPL
0|01834|12138|BS11030000|NOTAPPL
0|01834|12138|BS54110000|NOTAPPL
0|01834|12138|BS62030000|NOTAPPL
0|01834|12138|BS62040000|NOTAPPL
0|01834|12138|BS61400000|NOTAPPL
0|01834|12138|BS61420300|NOTAPPL
0|01834|12138|BS67000000|NOTAPPL
0|01834|12138|BS67200000|NOTAPPL
0|01834|12138|BS67020000|NOTAPPL
0|01834|12138|BS67120000|NOTAPPL
0|01834|12138|BS67220000|NOTAPPL
0|01834|12138|BS54080000|NOTAPPL
0|01834|12138|BS47700000|NOTAPPL
0|01834|12138|BS19410000|NOTAPPL
10121406|01834|12138|NOTAPPL|IS01214060
0|01834|12138|BS38003000|NOTAPPL
10480502|02386|10193|NOTAPPL|IS04805000
10121000|02386|10193|NOTAPPL|IS01210000
10071600|02386|10193|NOTAPPL|IS00716000
10122500|02386|10193|NOTAPPL|IS01225000
10120200|02386|10193|NOTAPPL|IS01202000
10182600|02386|10193|NOTAPPL|IS01826000
10209740|02386|10193|NOTAPPL|IS02097000
10360000|02386|10193|NOTAPPL|IS03600000
0|02386|10193|BS19120000|NOTAPPL
0|02386|10193|BS22000000|NOTAPPL
